639
992
960
960
960
575
575
575
575
575
575
575
575
575
575
575
575
960
960
960
768
543
543
543
575
575
575
575
575
543
575
575
736
960
960
960
543
543
543
543
575
575
575
575
543
543
527
527
960
960
960
960
527
527
527
527
543
543
543
543
527
527
527
527
896
1008
960
960
527
527
527
512
543
543
543
527
527
527
527
527
960
960
960
896
527
527
527
543
543
543
543
527
527
527
527
527
960
960
960
527
527
543
527
543
543
543
543
527
527
527
527
960
960
960
960
527
527
527
527
543
543
543
543
527
527
527
527
960
960
960
896
527
527
527
543
543
543
543
527
543
527
527
527
960
960
960
768
527
527
527
543
543
543
543
527
527
527
527
527
960
960
960
527
527
527
527
543
543
543
543
527
527
527
527
992
960
960
960
527
527
527
527
543
543
543
543
527
527
527
527
992
960
992
992
527
527
527
543
543
543
543
527
527
527
527
527
992
960
960
768
527
543
527
543
543
543
543
527
527
527
543
543
960
960
960
527
543
527
527
543
575
543
543
527
527
527
543
896
960
960
960
527
543
527
527
543
543
519
543
527
527
527
527
960
992
1016
992
527
527
527
543
543
543
543
527
519
527
543
527
960
960
896
527
527
527
527
543
543
543
543
527
527
527
543
896
960
960
960
527
527
527
527
543
543
543
543
527
527
527
527
992
960
992
992
527
527
527
527
543
543
543
543
543
543
543
543
992
992
1016
992
543
543
527
543
543
543
543
527
527
527
527
527
1020
1008
1008
543
543
527
527
543
543
543
543
527
543
543
543
896
992
992
992
527
543
543
527
543
543
543
543
527
527
543
527
992
1023
1023
1023
543
527
543
543
543
543
543
543
527
543
543
527
960
960
960
896
543
527
543
543
543
543
543
527
543
527
527
527
992
1016
1016
527
527
527
527
543
543
543
543
543
543
543
543
960
1008
1016
1008
543
543
543
527
543
543
543
543
543
543
543
527
896
1008
1008
1008
543
543
543
543
543
543
543
543
543
543
543
543
960
960
960
896
543
543
543
543
543
543
543
543
543
543
543
543
1008
1016
1016
543
543
543
543
543
543
543
543
543
543
543
543
1008
1008
1016
1016
543
543
543
543
543
543
543
543
543
543
543
543
1008
1020
1016
1008
543
543
527
543
543
543
543
543
543
543
543
543
992
992
1008
639
543
543
543
543
543
543
543
527
543
527
543
1023
992
1016
1016
543
543
543
527
543
543
543
543
543
543
543
543
1023
1023
1023
1023
543
527
527
527
543
543
543
543
527
527
527
527
960
1023
1023
1016
543
527
527
543
543
543
543
527
543
527
527
527
1023
1023
1023
543
527
527
527
543
543
543
543
527
543
543
543
639
1023
1023
1023
543
543
543
543
543
543
543
543
527
527
527
543
960
1023
1023
1023
543
543
527
543
543
543
543
543
527
527
543
543
992
1016
1020
1008
543
527
543
543
543
543
543
543
527
543
527
543
1008
1023
1023
543
527
527
543
543
543
543
543
527
527
543
527
768
1022
1023
1016
527
527
527
527
543
543
543
543
527
527
527
543
1023
1020
1020
1016
543
543
543
543
543
543
543
527
527
543
527
543
1008
1023
1023
1008
543
543
543
543
543
543
543
543
527
543
527
543
1023
1023
1020
543
527
543
519
543
543
543
543
543
543
543
527
960
1023
1023
1023
527
527
543
543
543
543
543
543
527
543
543
543
992
1023
1023
1023
543
543
543
527
543
543
543
543
527
527
543
543
1023
1023
1023
896
543
543
543
543
543
543
543
543
543
543
543
543
1023
1023
1020
543
543
543
543
575
575
575
543
543
543
543
543
1008
1023
1023
1020
543
543
543
543
575
575
575
575
575
575
543
543
1023
1023
1023
1023
543
543
543
575
575
575
575
543
543
543
543
543
1023
1023
1023
760
543
543
543
575
575
575
575
543
543
575
543
1008
1023
1023
1023
575
543
543
543
575
575
575
575
543
543
543
543
1023
1023
1023
1023
543
543
543
543
575
575
575
575
543
575
575
575
1023
1023
1023
1023
543
543
543
575
575
575
575
543
543
543
543
543
1023
1023
1023
543
543
543
543
575
575
575
575
543
543
543
543
639
1023
1023
1023
543
543
543
543
575
575
575
575
543
575
575
543
992
1023
1023
1023
575
575
575
575
575
575
575
575
575
543
575
575
1023
1023
1023
1020
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1023
543
543
575
543
575
575
575
575
543
543
543
543
543
1023
1023
1023
575
543
575
543
575
575
575
575
543
575
575
575
1008
1023
1016
1020
543
575
543
543
575
575
575
575
543
575
543
543
1008
1023
1022
1008
543
575
543
575
575
575
575
543
575
575
575
575
1023
1023
1022
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1023
1023
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1023
1023
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1023
960
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1023
575
575
575
575
575
575
575
575
575
575
575
575
896
1023
1016
1008
575
575
575
575
575
575
575
575
575
575
575
575
992
1023
1023
1023
575
575
575
575
575
575
575
575
575
575
575
575
992
1008
1016
896
575
575
543
575
575
575
575
575
575
575
575
575
1008
1016
1022
575
575
575
575
575
575
575
575
543
575
575
575
1023
1023
1022
1023
575
575
575
575
575
575
575
575
575
575
575
575
1008
1016
1008
1020
575
575
575
575
575
575
575
575
575
575
575
543
992
1016
1016
775
575
575
543
575
575
575
575
575
575
575
575
1023
1023
1023
1023
575
575
575
575
575
575
575
575
575
575
575
575
1016
992
992
992
575
575
575
575
575
575
575
575
575
575
575
575
1023
1023
1022
1008
575
575
575
575
575
575
575
575
575
543
543
575
1023
1023
1023
543
543
543
543
575
575
575
575
575
543
543
575
575
1020
1022
1008
575
543
543
543
575
575
575
575
575
575
575
543
896
992
992
992
543
575
575
575
575
575
575
575
575
575
575
543
960
1020
1016
992
575
575
575
575
575
575
575
575
575
575
575
543
1023
1023
1023
575
543
543
543
575
575
575
575
575
575
543
543
639
1008
1016
1008
543
543
543
543
575
575
575
575
543
543
543
543
1023
1023
1023
1023
543
543
575
575
575
575
575
543
543
575
575
543
1023
1023
1023
1008
575
543
543
575
575
575
575
575
543
575
575
575
1016
1020
1023
575
575
575
575
575
575
575
575
543
575
575
543
769
1023
1023
1023
543
543
543
575
575
575
575
575
575
543
575
575
992
1016
1008
1023
543
543
543
575
575
575
575
575
575
575
575
575
1023
1023
1020
960
575
575
575
575
575
575
575
543
575
543
543
543
1020
1023
1020
575
543
575
543
575
575
575
575
543
543
543
575
960
1016
1016
1016
543
543
543
543
575
575
575
575
543
543
575
575
960
960
960
960
543
543
575
575
575
575
575
575
543
511
575
575
960
992
992
896
543
575
575
575
575
575
575
543
575
543
543
768
1008
992
992
575
543
575
575
575
575
575
575
543
575
543
575
1023
1023
1023
1020
543
543
543
543
575
575
575
575
575
575
575
543
1023
